Date,Period,Shelter,Side,Rep,Type,sREP,Species,Height_mm.raw,LeafWidth_mm.raw,LeafLength_mm.raw,SPAD1.raw,SPAD2.raw,Tillers.raw,Height_mm,LeafWidth_mm,LeafLength_mm,SPAD1,SPAD2,SPAD_mean,Tillers
20/06/2018,Treatment,2,East,4,S,a,Fes,50,NA,NA,43.8,43.9,12,50,NA,NA,43.8,43.9,12,NA
20/06/2018,Treatment,2,East,5,S,a,Fes,40,NA,NA,47.7,35.5,18,40,NA,NA,47.7,35.5,18,NA
20/06/2018,Treatment,2,East,6,S,a,Fes,40,NA,NA,37.4,34.3,8,40,NA,NA,37.4,34.3,8,NA
20/06/2018,Treatment,2,East,7,S,a,Rye,30,NA,NA,31.6,34.4,11,30,NA,NA,31.6,34.4,11,NA
20/06/2018,Treatment,2,East,8,M,a,Pha,55,NA,NA,28.9,36.2,20,55,NA,NA,28.9,36.2,20,NA
20/06/2018,Treatment,2,East,8,M,b,Rye,40,NA,NA,35.1,37.7,12,40,NA,NA,35.1,37.7,12,NA
20/06/2018,Treatment,2,East,8,M,c,Fes,40,NA,NA,42.2,41.1,11,40,NA,NA,42.2,41.1,11,NA
20/06/2018,Treatment,2,East,9,M,a,Fes,30,NA,NA,39.6,38.7,8,30,NA,NA,39.6,38.7,8,NA
20/06/2018,Treatment,2,East,9,M,b,Rye,40,NA,NA,30.2,35,8,40,NA,NA,30.2,35,8,NA
20/06/2018,Treatment,2,East,9,M,c,Pha,40,NA,NA,32.5,29.6,9,40,NA,NA,32.5,29.6,9,NA
20/06/2018,Treatment,2,East,10,S,a,Rye,50,NA,NA,46.4,31,19,50,NA,NA,46.4,31,19,NA
20/06/2018,Treatment,2,East,11,S,a,Pha,75,NA,NA,33.7,28.4,9,75,NA,NA,33.7,28.4,9,NA
20/06/2018,Treatment,2,East,12,S,a,Pha,20,NA,NA,29.1,23.8,1,20,NA,NA,29.1,23.8,1,NA
20/06/2018,Treatment,2,East,13,S,a,Rye,60,NA,NA,42.9,41.2,43,60,NA,NA,42.9,41.2,43,NA
20/06/2018,Treatment,2,East,14,M,a,Pha,20,NA,NA,31.2,TS,1,20,NA,NA,31.2,NA,1,NA
20/06/2018,Treatment,2,East,14,M,b,Rye,50,NA,NA,32.5,39.2,16,50,NA,NA,32.5,39.2,16,NA
20/06/2018,Treatment,2,East,14,M,c,Fes,30,NA,NA,33.1,32.4,6,30,NA,NA,33.1,32.4,6,NA
20/06/2018,Treatment,2,East,15,S,a,Rye,25,NA,NA,32.5,36.4,8,25,NA,NA,32.5,36.4,8,NA
20/06/2018,Treatment,2,East,16,S,a,Pha,40,NA,NA,29.1,23,6,40,NA,NA,29.1,23,6,NA
20/06/2018,Treatment,2,West,1,S,a,Pha,40,NA,NA,48.8,46.6,22,40,NA,NA,48.8,46.6,22,NA
20/06/2018,Treatment,2,West,2,S,a,Fes,dead,dead,dead,dead,dead,dead,NA,NA,NA,NA,NA,NA,NA
20/06/2018,Treatment,2,West,3,S,a,Fes,40,NA,NA,40.5,45.5,7,40,NA,NA,40.5,45.5,7,NA
20/06/2018,Treatment,2,West,4,M,a,Pha,35,NA,NA,26,24.6,10,35,NA,NA,26,24.6,10,NA
20/06/2018,Treatment,2,West,4,M,b,Rye,40,NA,NA,40.7,33.8,9,40,NA,NA,40.7,33.8,9,NA
20/06/2018,Treatment,2,West,4,M,c,Fes,50,NA,NA,39.7,32,11,50,NA,NA,39.7,32,11,NA
20/06/2018,Treatment,2,West,5,S,a,Fes,40,NA,NA,36.4,30.3,10,40,NA,NA,36.4,30.3,10,NA
20/06/2018,Treatment,2,West,6,M,a,Fes,40,NA,NA,33.1,34.5,8,40,NA,NA,33.1,34.5,8,NA
20/06/2018,Treatment,2,West,6,M,b,Rye,70,NA,NA,38.4,41.6,13,70,NA,NA,38.4,41.6,13,NA
20/06/2018,Treatment,2,West,6,M,c,Pha,45,NA,NA,30,28.5,5,45,NA,NA,30,28.5,5,NA
20/06/2018,Treatment,2,West,7,S,a,Pha,70,NA,NA,29.3,28.3,10,70,NA,NA,29.3,28.3,10,NA
20/06/2018,Treatment,2,West,8,S,a,Fes,50,NA,NA,32.2,39.2,5,50,NA,NA,32.2,39.2,5,NA
20/06/2018,Treatment,2,West,9,S,a,Rye,40,NA,NA,46.4,44.8,16,40,NA,NA,46.4,44.8,16,NA
20/06/2018,Treatment,2,West,10,S,a,Rye,50,NA,NA,41.4,52.1,36,50,NA,NA,41.4,52.1,36,NA
20/06/2018,Treatment,2,West,11,M,a,Fes,35,NA,NA,34.1,33.8,3,35,NA,NA,34.1,33.8,3,NA
20/06/2018,Treatment,2,West,11,M,b,Pha,25,NA,NA,22.9,20.7,4,25,NA,NA,22.9,20.7,4,NA
20/06/2018,Treatment,2,West,11,M,c,Rye,40,NA,NA,40.7,43.1,10,40,NA,NA,40.7,43.1,10,NA
20/06/2018,Treatment,2,West,12,S,a,Rye,65,NA,NA,45.4,42.2,41,65,NA,NA,45.4,42.2,41,NA
20/06/2018,Treatment,2,West,13,S,a,Pha,70,NA,NA,29,27.9,26,70,NA,NA,29,27.9,26,NA
20/06/2018,Treatment,2,West,14,S,a,Pha,50,NA,NA,24.5,24.2,7,50,NA,NA,24.5,24.2,7,NA
20/06/2018,Treatment,2,West,15,S,a,Rye,55,NA,NA,42.9,44,10,55,NA,NA,42.9,44,10,NA
20/06/2018,Treatment,2,West,16,M,a,Rye,50,NA,NA,37.4,47.4,12,50,NA,NA,37.4,47.4,12,NA
20/06/2018,Treatment,2,West,16,M,b,Fes,40,NA,NA,27.3,24.9,5,40,NA,NA,27.3,24.9,5,NA
20/06/2018,Treatment,2,West,16,M,c,Pha,55,NA,NA,38.9,35.9,13,55,NA,NA,38.9,35.9,13,NA
20/06/2018,Treatment,3,East,1,S,a,Pha,50,NA,NA,30.8,36.7,8,50,NA,NA,30.8,36.7,8,NA
20/06/2018,Treatment,3,East,2,S,a,Pha,60,NA,NA,32.3,37.7,6,60,NA,NA,32.3,37.7,6,NA
20/06/2018,Treatment,3,East,3,M,a,Fes,50,NA,NA,35.1,28.9,13,50,NA,NA,35.1,28.9,13,NA
20/06/2018,Treatment,3,East,3,M,b,Rye,55,NA,NA,39.7,36.7,23,55,NA,NA,39.7,36.7,23,NA
20/06/2018,Treatment,3,East,3,M,c,Pha,30,NA,NA,24.2,25.6,9,30,NA,NA,24.2,25.6,9,NA
20/06/2018,Treatment,3,East,4,S,a,Rye,45,NA,NA,35.3,37.6,10,45,NA,NA,35.3,37.6,10,NA
20/06/2018,Treatment,3,East,5,M,a,Fes,40,NA,NA,39.3,36.6,8,40,NA,NA,39.3,36.6,8,NA
20/06/2018,Treatment,3,East,5,M,b,Rye,40,NA,NA,40.5,35,11,40,NA,NA,40.5,35,11,NA
20/06/2018,Treatment,3,East,5,M,c,Pha,50,NA,NA,38.8,35.3,12,50,NA,NA,38.8,35.3,12,NA
20/06/2018,Treatment,3,East,6,S,a,Fes,35,NA,NA,38.8,34.1,9,35,NA,NA,38.8,34.1,9,NA
20/06/2018,Treatment,3,East,7,M,a,Fes,75,NA,NA,43.9,38.9,10,75,NA,NA,43.9,38.9,10,NA
20/06/2018,Treatment,3,East,7,M,b,Rye,45,NA,NA,41.2,40.7,9,45,NA,NA,41.2,40.7,9,NA
20/06/2018,Treatment,3,East,7,M,c,Pha,25,NA,NA,35.9,35.4,8,25,NA,NA,35.9,35.4,8,NA
20/06/2018,Treatment,3,East,8,S,a,Rye,30,NA,NA,37.5,29.8,18,30,NA,NA,37.5,29.8,18,NA
20/06/2018,Treatment,3,East,9,M,a,Fes,30,NA,NA,37.3,32.6,6,30,NA,NA,37.3,32.6,6,NA
20/06/2018,Treatment,3,East,9,M,b,Rye,40,NA,NA,33.1,25.1,5,40,NA,NA,33.1,25.1,5,NA
20/06/2018,Treatment,3,East,9,M,c,Pha,30,NA,NA,25,27,6,30,NA,NA,25,27,6,NA
20/06/2018,Treatment,3,East,10,S,a,Fes,55,NA,NA,45.2,41.6,5,55,NA,NA,45.2,41.6,5,NA
20/06/2018,Treatment,3,East,11,S,a,Rye,45,NA,NA,35.2,39.1,16,45,NA,NA,35.2,39.1,16,NA
20/06/2018,Treatment,3,East,12,S,a,Rye,45,NA,NA,44.8,40,8,45,NA,NA,44.8,40,8,NA
20/06/2018,Treatment,3,East,13,S,a,Pha,65,NA,NA,27.6,33.4,10,65,NA,NA,27.6,33.4,10,NA
20/06/2018,Treatment,3,East,14,S,a,Fes,20,NA,NA,37.9,36.8,5,20,NA,NA,37.9,36.8,5,NA
20/06/2018,Treatment,3,East,15,S,a,Fes,40,NA,NA,36.1,40.4,9,40,NA,NA,36.1,40.4,9,NA
20/06/2018,Treatment,3,East,16,S,a,Pha,60,NA,NA,31.6,36.2,9,60,NA,NA,31.6,36.2,9,NA
20/06/2018,Treatment,3,West,1,M,a,Fes,40,NA,NA,43.8,51.8,17,40,NA,NA,43.8,51.8,17,NA
20/06/2018,Treatment,3,West,1,M,b,Pha,30,NA,NA,31.2,23.5,7,30,NA,NA,31.2,23.5,7,NA
20/06/2018,Treatment,3,West,1,M,c,Rye,35,NA,NA,3.6,30.9,14,35,NA,NA,3.6,30.9,14,NA
20/06/2018,Treatment,3,West,2,S,a,Pha,50,NA,NA,31.3,28.4,6,50,NA,NA,31.3,28.4,6,NA
20/06/2018,Treatment,3,West,3,S,a,Fes,50,NA,NA,40.8,32.6,10,50,NA,NA,40.8,32.6,10,NA
20/06/2018,Treatment,3,West,4,S,a,Rye,55,NA,NA,37.3,37.9,20,55,NA,NA,37.3,37.9,20,NA
20/06/2018,Treatment,3,West,5,S,a,Pha,40,NA,NA,29.5,35.4,17,40,NA,NA,29.5,35.4,17,NA
20/06/2018,Treatment,3,West,6,M,a,Fes,40,NA,NA,34.4,35.5,4,40,NA,NA,34.4,35.5,4,NA
20/06/2018,Treatment,3,West,6,M,b,Pha,30,NA,NA,36.6,33.4,9,30,NA,NA,36.6,33.4,9,NA
20/06/2018,Treatment,3,West,6,M,c,Rye,70,NA,NA,42.4,40.3,23,70,NA,NA,42.4,40.3,23,NA
20/06/2018,Treatment,3,West,7,S,a,Fes,50,NA,NA,36.1,35.4,5,50,NA,NA,36.1,35.4,5,NA
20/06/2018,Treatment,3,West,8,S,a,Rye,40,NA,NA,38.9,44.3,11,40,NA,NA,38.9,44.3,11,NA
20/06/2018,Treatment,3,West,9,S,a,Fes,40,NA,NA,35.8,33.1,10,40,NA,NA,35.8,33.1,10,NA
20/06/2018,Treatment,3,West,10,M,a,Fes,55,NA,NA,40.2,35.6,14,55,NA,NA,40.2,35.6,14,NA
20/06/2018,Treatment,3,West,10,M,b,Rye,60,NA,NA,40.2,45.3,25,60,NA,NA,40.2,45.3,25,NA
20/06/2018,Treatment,3,West,10,M,c,Pha,35,NA,NA,35.9,39,12,35,NA,NA,35.9,39,12,NA
20/06/2018,Treatment,3,West,11,S,a,Pha,40,NA,NA,30.6,30.9,6,40,NA,NA,30.6,30.9,6,NA
20/06/2018,Treatment,3,West,12,S,a,Rye,55,NA,NA,46,43.6,13,55,NA,NA,46,43.6,13,NA
20/06/2018,Treatment,3,West,13,S,a,Pha,45,NA,NA,30.9,27.7,14,45,NA,NA,30.9,27.7,14,NA
20/06/2018,Treatment,3,West,14,S,a,Rye,90,NA,NA,44.7,45.2,49,90,NA,NA,44.7,45.2,49,NA
20/06/2018,Treatment,3,West,15,S,a,Fes,60,NA,NA,34.8,40,9,60,NA,NA,34.8,40,9,NA
20/06/2018,Treatment,3,West,16,M,a,Fes,35,NA,NA,32.4,31.5,5,35,NA,NA,32.4,31.5,5,NA
20/06/2018,Treatment,3,West,16,M,b,Pha,20,NA,NA,27.4,25.5,4,20,NA,NA,27.4,25.5,4,NA
20/06/2018,Treatment,3,West,16,M,c,Rye,50,NA,NA,41,40.7,11,50,NA,NA,41,40.7,11,NA
20/06/2018,Treatment,4,East,1,M,a,Fes,50,NA,NA,35.7,35.2,10,50,NA,NA,35.7,35.2,10,NA
20/06/2018,Treatment,4,East,1,M,b,Rye,40,NA,NA,42.8,44.4,10,40,NA,NA,42.8,44.4,10,NA
20/06/2018,Treatment,4,East,1,M,c,Pha,30,NA,NA,32.2,26,10,30,NA,NA,32.2,26,10,NA
20/06/2018,Treatment,4,East,2,S,a,Pha,40,NA,NA,30.6,27.8,3,40,NA,NA,30.6,27.8,3,NA
20/06/2018,Treatment,4,East,3,S,a,Rye,55,NA,NA,44.9,49.1,12,55,NA,NA,44.9,49.1,12,NA
20/06/2018,Treatment,4,East,4,S,a,Pha,40,NA,NA,27.3,38,6,40,NA,NA,27.3,38,6,NA
20/06/2018,Treatment,4,East,5,M,a,Pha,25,NA,NA,29.2,17.4,7,25,NA,NA,29.2,17.4,7,NA
20/06/2018,Treatment,4,East,5,M,b,Fes,45,NA,NA,32.3,34.9,21,45,NA,NA,32.3,34.9,21,NA
20/06/2018,Treatment,4,East,5,M,c,Rye,70,NA,NA,44.6,40.1,16,70,NA,NA,44.6,40.1,16,NA
20/06/2018,Treatment,4,East,6,S,a,Rye,50,NA,NA,39.8,38.2,16,50,NA,NA,39.8,38.2,16,NA
20/06/2018,Treatment,4,East,7,S,a,Fes,35,NA,NA,41.9,40.1,7,35,NA,NA,41.9,40.1,7,NA
20/06/2018,Treatment,4,East,8,S,a,Pha,15,NA,NA,23.2,TS,1,15,NA,NA,23.2,NA,1,NA
20/06/2018,Treatment,4,East,9,S,a,Rye,60,NA,NA,47.4,43.4,24,60,NA,NA,47.4,43.4,24,NA
20/06/2018,Treatment,4,East,10,S,a,Pha,60,NA,NA,34.5,37.6,10,60,NA,NA,34.5,37.6,10,NA
20/06/2018,Treatment,4,East,11,M,a,Fes,60,NA,NA,38.1,39.7,15,60,NA,NA,38.1,39.7,15,NA
20/06/2018,Treatment,4,East,11,M,b,Rye,55,NA,NA,34.1,31.7,17,55,NA,NA,34.1,31.7,17,NA
20/06/2018,Treatment,4,East,11,M,c,Pha,40,NA,NA,35,34.5,17,40,NA,NA,35,34.5,17,NA
20/06/2018,Treatment,4,East,12,S,a,Fes,45,NA,NA,39.2,39.6,4,45,NA,NA,39.2,39.6,4,NA
20/06/2018,Treatment,4,East,13,S,a,Fes,40,NA,NA,33.5,35.9,4,40,NA,NA,33.5,35.9,4,NA
20/06/2018,Treatment,4,East,14,S,a,Fes,45,NA,NA,39.2,33.4,15,45,NA,NA,39.2,33.4,15,NA
20/06/2018,Treatment,4,East,15,S,a,Rye,60,NA,NA,43.6,43,15,60,NA,NA,43.6,43,15,NA
20/06/2018,Treatment,4,East,16,M,a,Fes,55,NA,NA,35.3,33.5,17,55,NA,NA,35.3,33.5,17,NA
20/06/2018,Treatment,4,East,16,M,b,Rye,50,NA,NA,36.9,36.9,33,50,NA,NA,36.9,36.9,33,NA
20/06/2018,Treatment,4,East,16,M,c,Pha,60,NA,NA,29.4,37,14,60,NA,NA,29.4,37,14,NA
20/06/2018,Treatment,4,West,1,S,a,Rye,50,NA,NA,39.8,41.9,10,50,NA,NA,39.8,41.9,10,NA
20/06/2018,Treatment,4,West,2,M,a,Pha,30,NA,NA,24.6,26.3,9,30,NA,NA,24.6,26.3,9,NA
20/06/2018,Treatment,4,West,2,M,b,Fes,35,NA,NA,38,34.2,8,35,NA,NA,38,34.2,8,NA
20/06/2018,Treatment,4,West,2,M,c,Rye,30,NA,NA,38.6,36.4,14,30,NA,NA,38.6,36.4,14,NA
20/06/2018,Treatment,4,West,3,S,a,Fes,30,NA,NA,34.6,42,6,30,NA,NA,34.6,42,6,NA
20/06/2018,Treatment,4,West,4,S,a,Fes,35,NA,NA,33.5,39.7,6,35,NA,NA,33.5,39.7,6,NA
20/06/2018,Treatment,4,West,5,S,a,Pha,35,NA,NA,31.1,27.9,12,35,NA,NA,31.1,27.9,12,NA
20/06/2018,Treatment,4,West,6,S,a,Rye,40,NA,NA,41.7,41.9,22,40,NA,NA,41.7,41.9,22,NA
20/06/2018,Treatment,4,West,7,M,a,Pha,40,NA,NA,23.6,33.2,5,40,NA,NA,23.6,33.2,5,NA
20/06/2018,Treatment,4,West,7,M,b,Fes,40,NA,NA,53.3,39.3,9,40,NA,NA,53.3,39.3,9,NA
20/06/2018,Treatment,4,West,7,M,c,Rye,55,NA,NA,38.7,41.2,12,55,NA,NA,38.7,41.2,12,NA
20/06/2018,Treatment,4,West,8,S,a,Rye,60,NA,NA,38.1,45.5,22,60,NA,NA,38.1,45.5,22,NA
20/06/2018,Treatment,4,West,9,S,a,Pha,50,NA,NA,40.7,38.4,19,50,NA,NA,40.7,38.4,19,NA
20/06/2018,Treatment,4,West,10,S,a,Pha,25,NA,NA,24.6,27.3,10,25,NA,NA,24.6,27.3,10,NA
20/06/2018,Treatment,4,West,11,S,a,Pha,40,NA,NA,31.1,23.3,9,40,NA,NA,31.1,23.3,9,NA
20/06/2018,Treatment,4,West,12,M,a,Rye,50,NA,NA,49.1,46.8,15,50,NA,NA,49.1,46.8,15,NA
20/06/2018,Treatment,4,West,12,M,b,Pha,25,NA,NA,39,41.6,3,25,NA,NA,39,41.6,3,NA
20/06/2018,Treatment,4,West,12,M,c,Fes,45,NA,NA,46.1,38.1,17,45,NA,NA,46.1,38.1,17,NA
20/06/2018,Treatment,4,West,13,S,a,Rye,60,NA,NA,41.1,35.3,38,60,NA,NA,41.1,35.3,38,NA
20/06/2018,Treatment,4,West,14,M,a,Fes,25,NA,NA,36.4,38.4,10,25,NA,NA,36.4,38.4,10,NA
20/06/2018,Treatment,4,West,14,M,b,Pha,15,NA,NA,27.4,27.4,1,15,NA,NA,27.4,27.4,1,NA
20/06/2018,Treatment,4,West,14,M,c,Rye,40,NA,NA,38.8,39.9,7,40,NA,NA,38.8,39.9,7,NA
20/06/2018,Treatment,4,West,15,S,a,Fes,40,NA,NA,39.8,36.9,8,40,NA,NA,39.8,36.9,8,NA
20/06/2018,Treatment,4,West,16,S,a,Fes,45,NA,NA,36.8,40.7,10,45,NA,NA,36.8,40.7,10,NA
20/06/2018,Treatment,5,East,1,S,a,Pha,30,NA,NA,28.8,31.8,5,30,NA,NA,28.8,31.8,5,NA
20/06/2018,Treatment,5,East,2,S,a,Fes,35,NA,NA,41,45.5,9,35,NA,NA,41,45.5,9,NA
20/06/2018,Treatment,5,East,3,S,a,Rye,40,NA,NA,35.8,36.3,30,40,NA,NA,35.8,36.3,30,NA
20/06/2018,Treatment,5,East,4,S,a,Rye,50,NA,NA,42,45.6,20,50,NA,NA,42,45.6,20,NA
20/06/2018,Treatment,5,East,5,S,a,Fes,25,NA,NA,38.5,35.6,4,25,NA,NA,38.5,35.6,4,NA
20/06/2018,Treatment,5,East,6,M,a,Fes,25,NA,NA,34,29.8,10,25,NA,NA,34,29.8,10,NA
20/06/2018,Treatment,5,East,6,M,b,Pha,20,NA,NA,32.5,34.2,7,20,NA,NA,32.5,34.2,7,NA
20/06/2018,Treatment,5,East,6,M,c,Rye,30,NA,NA,37.4,43.1,5,30,NA,NA,37.4,43.1,5,NA
20/06/2018,Treatment,5,East,7,S,a,Pha,30,NA,NA,28.5,27.6,3,30,NA,NA,28.5,27.6,3,NA
20/06/2018,Treatment,5,East,8,S,a,Rye,40,NA,NA,39.9,41.3,7,40,NA,NA,39.9,41.3,7,NA
20/06/2018,Treatment,5,East,9,S,a,Pha,25,NA,NA,26.5,36.5,5,25,NA,NA,26.5,36.5,5,NA
20/06/2018,Treatment,5,East,10,M,a,Rye,55,NA,NA,40.1,39.5,21,55,NA,NA,40.1,39.5,21,NA
20/06/2018,Treatment,5,East,10,M,b,Fes,20,NA,NA,TS,TS,3,20,NA,NA,NA,NA,3,NA
20/06/2018,Treatment,5,East,10,M,c,Pha,15,NA,NA,32.1,28.9,5,15,NA,NA,32.1,28.9,5,NA
20/06/2018,Treatment,5,East,11,S,a,Pha,dead,dead,dead,dead,dead,dead,NA,NA,NA,NA,NA,NA,NA
20/06/2018,Treatment,5,East,12,M,a,Fes,40,NA,NA,37.4,41.6,4,40,NA,NA,37.4,41.6,4,NA
20/06/2018,Treatment,5,East,12,M,b,Pha,25,NA,NA,41.2,24.4,5,25,NA,NA,41.2,24.4,5,NA
20/06/2018,Treatment,5,East,12,M,c,Rye,50,NA,NA,44.2,46.4,23,50,NA,NA,44.2,46.4,23,NA
20/06/2018,Treatment,5,East,13,S,a,Fes,20,NA,NA,27,TS,1,20,NA,NA,27,NA,1,NA
20/06/2018,Treatment,5,East,14,S,a,Fes,25,NA,NA,37.5,35.8,1,25,NA,NA,37.5,35.8,1,NA
20/06/2018,Treatment,5,East,15,M,a,Rye,50,NA,NA,38.9,38.7,10,50,NA,NA,38.9,38.7,10,NA
20/06/2018,Treatment,5,East,15,M,b,Fes,20,NA,NA,35.4,TS,2,20,NA,NA,35.4,NA,2,NA
20/06/2018,Treatment,5,East,15,M,c,Pha,30,NA,NA,42.1,43.5,4,30,NA,NA,42.1,43.5,4,NA
20/06/2018,Treatment,5,East,16,S,a,Rye,25,NA,NA,38,35.8,12,25,NA,NA,38,35.8,12,NA
20/06/2018,Treatment,5,West,1,S,a,Fes,25,NA,NA,35.9,39.2,9,25,NA,NA,35.9,39.2,9,NA
20/06/2018,Treatment,5,West,2,S,a,Rye,55,NA,NA,44.7,42.5,37,55,NA,NA,44.7,42.5,37,NA
20/06/2018,Treatment,5,West,3,S,a,Rye,50,NA,NA,39.8,49.6,23,50,NA,NA,39.8,49.6,23,NA
20/06/2018,Treatment,5,West,4,M,a,Pha,35,NA,NA,31.4,34.5,14,35,NA,NA,31.4,34.5,14,NA
20/06/2018,Treatment,5,West,4,M,b,Fes,30,NA,NA,28.9,35.8,4,30,NA,NA,28.9,35.8,4,NA
20/06/2018,Treatment,5,West,4,M,c,Rye,35,NA,NA,37.7,31.5,7,35,NA,NA,37.7,31.5,7,NA
20/06/2018,Treatment,5,West,5,S,a,Pha,15,NA,NA,35.4,TS,1,15,NA,NA,35.4,NA,1,NA
20/06/2018,Treatment,5,West,6,S,a,Fes,30,NA,NA,32.8,34.7,3,30,NA,NA,32.8,34.7,3,NA
20/06/2018,Treatment,5,West,7,S,a,Pha,40,NA,NA,27.6,30.8,4,40,NA,NA,27.6,30.8,4,NA
20/06/2018,Treatment,5,West,8,M,a,Pha,40,NA,NA,34.6,32.4,8,40,NA,NA,34.6,32.4,8,NA
20/06/2018,Treatment,5,West,8,M,b,Fes,30,NA,NA,32.4,41.1,5,30,NA,NA,32.4,41.1,5,NA
20/06/2018,Treatment,5,West,8,M,c,Rye,40,NA,NA,47.2,41.6,6,40,NA,NA,47.2,41.6,6,NA
20/06/2018,Treatment,5,West,9,S,a,Fes,60,NA,NA,45.8,42.8,16,60,NA,NA,45.8,42.8,16,NA
20/06/2018,Treatment,5,West,10,M,a,Pha,30,NA,NA,21.1,34.1,7,30,NA,NA,21.1,34.1,7,NA
20/06/2018,Treatment,5,West,10,M,b,Rye,40,NA,NA,42.9,40.7,28,40,NA,NA,42.9,40.7,28,NA
20/06/2018,Treatment,5,West,10,M,c,Fes,25,NA,NA,36.6,40.9,8,25,NA,NA,36.6,40.9,8,NA
20/06/2018,Treatment,5,West,11,S,a,Pha,30,NA,NA,35.9,40.5,8,30,NA,NA,35.9,40.5,8,NA
20/06/2018,Treatment,5,West,12,S,a,Pha,20,NA,NA,34.6,25.9,5,20,NA,NA,34.6,25.9,5,NA
20/06/2018,Treatment,5,West,13,S,a,Rye,55,NA,NA,41.9,38.5,25,55,NA,NA,41.9,38.5,25,NA
20/06/2018,Treatment,5,West,14,S,a,Fes,20,NA,NA,33.3,38.1,4,20,NA,NA,33.3,38.1,4,NA
20/06/2018,Treatment,5,West,15,M,a,Pha,40,NA,NA,25.3,32.7,7,40,NA,NA,25.3,32.7,7,NA
20/06/2018,Treatment,5,West,15,M,b,Fes,20,NA,NA,33.4,TS,2,20,NA,NA,33.4,NA,2,NA
20/06/2018,Treatment,5,West,15,M,c,Rye,50,NA,NA,44.7,46.2,30,50,NA,NA,44.7,46.2,30,NA
20/06/2018,Treatment,5,West,16,S,a,Rye,20,NA,NA,37.6,37.1,7,20,NA,NA,37.6,37.1,7,NA
20/06/2018,Treatment,6,East,1,M,a,Rye,45,NA,NA,39.8,41.5,18,45,NA,NA,39.8,41.5,18,NA
20/06/2018,Treatment,6,East,1,M,b,Fes,30,NA,NA,48.2,44.9,13,30,NA,NA,48.2,44.9,13,NA
20/06/2018,Treatment,6,East,1,M,c,Pha,10,NA,NA,29.2,29.3,3,10,NA,NA,29.2,29.3,3,NA
20/06/2018,Treatment,6,East,2,S,a,Fes,20,NA,NA,42.2,37,6,20,NA,NA,42.2,37,6,NA
20/06/2018,Treatment,6,East,3,S,a,Rye,30,NA,NA,42,48.5,9,30,NA,NA,42,48.5,9,NA
20/06/2018,Treatment,6,East,4,S,a,Rye,35,NA,NA,46.8,47.5,14,35,NA,NA,46.8,47.5,14,NA
20/06/2018,Treatment,6,East,5,M,a,Fes,20,NA,NA,38.3,37.2,5,20,NA,NA,38.3,37.2,5,NA
20/06/2018,Treatment,6,East,5,M,b,Rye,20,NA,NA,TS,TS,2,20,NA,NA,NA,NA,2,NA
20/06/2018,Treatment,6,East,5,M,c,Pha,30,NA,NA,35.6,31.3,8,30,NA,NA,35.6,31.3,8,NA
20/06/2018,Treatment,6,East,6,S,a,Fes,25,NA,NA,45.2,53.1,5,25,NA,NA,45.2,53.1,5,NA
20/06/2018,Treatment,6,East,7,S,a,Pha,20,NA,NA,43.6,44.9,4,20,NA,NA,43.6,44.9,4,NA
20/06/2018,Treatment,6,East,8,S,a,Rye,dead,dead,dead,dead,dead,dead,NA,NA,NA,NA,NA,NA,NA
20/06/2018,Treatment,6,East,9,S,a,Rye,30,NA,NA,49.6,43.4,6,30,NA,NA,49.6,43.4,6,NA
20/06/2018,Treatment,6,East,10,S,a,Pha,20,NA,NA,35.1,TS,1,20,NA,NA,35.1,NA,1,NA
20/06/2018,Treatment,6,East,11,M,a,Fes,20,NA,NA,34.1,35.5,6,20,NA,NA,34.1,35.5,6,NA
20/06/2018,Treatment,6,East,11,M,b,Rye,30,NA,NA,42.1,27.8,5,30,NA,NA,42.1,27.8,5,NA
20/06/2018,Treatment,6,East,11,M,c,Pha,30,NA,NA,48.3,40.8,14,30,NA,NA,48.3,40.8,14,NA
20/06/2018,Treatment,6,East,12,S,a,Pha,35,NA,NA,38.7,42.5,5,35,NA,NA,38.7,42.5,5,NA
20/06/2018,Treatment,6,East,13,S,a,Fes,10,NA,NA,29.9,TS,1,10,NA,NA,29.9,NA,1,NA
20/06/2018,Treatment,6,East,14,S,a,Pha,20,NA,NA,28.2,35.5,3,20,NA,NA,28.2,35.5,3,NA
20/06/2018,Treatment,6,East,15,M,a,Rye,40,NA,NA,52.5,39,15,40,NA,NA,52.5,39,15,NA
20/06/2018,Treatment,6,East,15,M,b,Pha,10,NA,NA,TS,TS,2,10,NA,NA,NA,NA,2,NA
20/06/2018,Treatment,6,East,15,M,c,Fes,15,NA,NA,TS,TS,1,15,NA,NA,NA,NA,1,NA
20/06/2018,Treatment,6,East,16,S,a,Fes,30,NA,NA,33,34.2,9,30,NA,NA,33,34.2,9,NA
20/06/2018,Treatment,6,West,1,S,a,Fes,35,NA,NA,43,46.8,5,35,NA,NA,43,46.8,5,NA
20/06/2018,Treatment,6,West,2,S,a,Pha,55,NA,NA,31.1,40.3,10,55,NA,NA,31.1,40.3,10,NA
20/06/2018,Treatment,6,West,3,M,a,Fes,25,NA,NA,33.1,38.5,4,25,NA,NA,33.1,38.5,4,NA
20/06/2018,Treatment,6,West,3,M,b,Pha,20,NA,NA,34.3,32.6,2,20,NA,NA,34.3,32.6,2,NA
