Date,Time,TimeStamp,PlantID,Serial Number,CalNumber,Shelter,Side.s,Side,Rep,sRep,LeafSide,Both,gs_mmol.m2.s,Temp_C,RH_leaf,RH_filter
30/08/2018,12:37:32,30/08/2018 12:37:32PM,3W 7 AB,LPS1515,2305906,3,W,West,7,A,Abaxial,3-West,173.2,23.9,25.1,13.6
30/08/2018,12:39:49,30/08/2018 12:39:49PM,3W 7 AA,LPS1515,2305906,3,W,West,7,A,Adaxial,3-West,50.4,22.6,31.8,9.9
30/08/2018,12:42:14,30/08/2018 12:42:14PM,3W 11 AB,LPS1515,2305906,3,W,West,11,A,Abaxial,3-West,88.3,24.7,29.2,21.4
30/08/2018,12:45:58,30/08/2018 12:45:58PM,3W 11 AA,LPS1515,2305906,3,W,West,11,A,Adaxial,3-West,52.8,23.9,22.7,21.1
30/08/2018,12:49:36,30/08/2018 12:49:36PM,3W 14 AB,LPS1515,2305906,3,W,West,14,A,Abaxial,3-West,20.9,21.3,34.3,13.4
30/08/2018,12:53:25,30/08/2018 12:53:25PM,3W 14 AA,LPS1515,2305906,3,W,West,14,A,Adaxial,3-West,28.3,21.5,53.7,13.7
30/08/2018,12:56:43,30/08/2018 12:56:43PM,4E 3 AB,LPS1515,2305906,4,E,East,3,A,Abaxial,4-East,29.8,22.7,23.2,24.2
30/08/2018,12:59:17,30/08/2018 12:59:17PM,4E 3 AA,LPS1515,2305906,4,E,East,3,A,Adaxial,4-East,15.5,23.8,44.9,27.1
30/08/2018,14:00:51,30/08/2018 2:00:51PM,6E 2 AB,LPS1515,2305906,6,E,East,2,A,Abaxial,6-East,143,24.6,42,27.7
30/08/2018,14:04:33,30/08/2018 2:04:33PM,6E 2 AA,LPS1515,2305906,6,E,East,2,A,Adaxial,6-East,49,23.2,20.3,18.4
30/08/2018,14:07:20,30/08/2018 2:07:20PM,6E 4 AB,LPS1515,2305906,6,E,East,4,A,Abaxial,6-East,32.8,21.6,19.9,30.7
30/08/2018,14:09:51,30/08/2018 2:09:51PM,6E 4 AA,LPS1515,2305906,6,E,East,4,A,Adaxial,6-East,32.2,23.7,51,30.3
30/08/2018,14:12:04,30/08/2018 2:12:4PM,6E 7 AB,LPS1515,2305906,6,E,East,7,A,Abaxial,6-East,105.3,23.5,41.2,27.1
30/08/2018,14:15:50,30/08/2018 2:15:50PM,6E 7 AA,LPS1515,2305906,6,E,East,7,A,Adaxial,6-East,56.9,21.1,26.4,17.2
30/08/2018,14:18:11,30/08/2018 2:18:11PM,6W 1 AB,LPS1515,2305906,6,W,West,1,A,Abaxial,6-West,188.6,24,57.6,17.3
30/08/2018,14:20:42,30/08/2018 2:20:42PM,6W 1 AA,LPS1515,2305906,6,W,West,1,A,Adaxial,6-West,42.4,26.3,60.6,13
30/08/2018,14:23:51,30/08/2018 2:23:51PM,6W 13 AB,LPS1515,2305906,6,W,West,13,A,Abaxial,6-West,134.9,26.8,43.9,14.4
30/08/2018,14:27:13,30/08/2018 2:27:13PM,6W 13 AA,LPS1515,2305906,6,W,West,13,A,Adaxial,6-West,41.3,24.6,32.4,8.8
30/08/2018,14:29:20,30/08/2018 2:29:20PM,6W 16 AB,LPS1515,2305906,6,W,West,16,A,Abaxial,6-West,34.7,23.3,60.8,30
30/08/2018,14:32:07,30/08/2018 2:32:7PM,6W 16 AA,LPS1515,2305906,6,W,West,16,A,Adaxial,6-West,15.8,22.4,60.2,28.8
7/06/2018,14:00:33,7/06/2018 2:00:33PM,1E 6 AB,LPS1515,2007205,1,E,East,6,A,Abaxial,1-East,598.9,24.9,40.9,34
7/06/2018,14:04:22,7/06/2018 2:04:22PM,1E 6 AA,LPS1515,2007205,1,E,East,6,A,Adaxial,1-East,57.3,26.1,45.4,17.6
7/06/2018,14:06:33,7/06/2018 2:06:33PM,1E 13 AB,LPS1515,2007205,1,E,East,13,A,Abaxial,1-East,228.6,25.8,58.3,20.5
7/06/2018,14:08:42,7/06/2018 2:08:42PM,1E 13 AA,LPS1515,2007205,1,E,East,13,A,Adaxial,1-East,46,26.1,35.2,16.1
7/06/2018,14:11:56,7/06/2018 2:11:56PM,1E 14 AB,LPS1515,2007205,1,E,East,14,A,Abaxial,1-East,400.6,21.3,55.7,34.3
7/06/2018,14:13:34,7/06/2018 2:13:34PM,1E 14 AA,LPS1515,2007205,1,E,East,14,A,Adaxial,1-East,70.9,22.7,59.1,25.8
7/06/2018,14:14:36,7/06/2018 2:14:36PM,1W 6 AB,LPS1515,2007205,1,W,West,6,A,Abaxial,1-West,674.4,26.1,53.1,29.2
7/06/2018,14:16:05,7/06/2018 2:16:5PM,1W 6 AA,LPS1515,2007205,1,W,West,6,A,Adaxial,1-West,59,22.2,47.8,22.5
7/06/2018,14:17:22,7/06/2018 2:17:22PM,1W 13 AB,LPS1515,2007205,1,W,West,13,A,Abaxial,1-West,407.7,22.8,54.3,25.2
7/06/2018,14:18:31,7/06/2018 2:18:31PM,1W 13 AA,LPS1515,2007205,1,W,West,13,A,Adaxial,1-West,50.3,25.1,33.8,16.9
7/06/2018,14:20:11,7/06/2018 2:20:11PM,1W 15 AB,LPS1515,2007205,1,W,West,15,A,Abaxial,1-West,402.6,24.1,31,31.5
7/06/2018,14:23:27,7/06/2018 2:23:27PM,1W 15 AA,LPS1515,2007205,1,W,West,15,A,Adaxial,1-West,41,26.6,41.1,27
7/06/2018,14:26:02,7/06/2018 2:26:2PM,2E 1 AB,LPS1515,2007205,2,E,East,1,A,Abaxial,2-East,352.7,22.2,34.4,31.4
7/06/2018,14:28:41,7/06/2018 2:28:41PM,2E 1 AA,LPS1515,2007205,2,E,East,1,A,Adaxial,2-East,55.8,25.3,29.4,34.1
7/06/2018,14:32:27,7/06/2018 2:32:27PM,2E 4 AB,LPS1515,2007205,2,E,East,4,A,Abaxial,2-East,245,25.3,36,29.8
7/06/2018,14:33:39,7/06/2018 2:33:39PM,2E 4 AA,LPS1515,2007205,2,E,East,4,A,Adaxial,2-East,79,24,61.7,27.9
7/06/2018,14:36:32,7/06/2018 2:36:32PM,2E 11 AB,LPS1515,2007205,2,E,East,11,A,Abaxial,2-East,202.6,21.6,60.7,29.6
7/06/2018,14:37:48,7/06/2018 2:37:48PM,2E 11 AA,LPS1515,2007205,2,E,East,11,A,Adaxial,2-East,53,25.9,48.8,20.6
7/06/2018,14:40:41,7/06/2018 2:40:41PM,2W 1 AB,LPS1515,2007205,2,W,West,1,A,Abaxial,2-West,664.2,26.5,51.7,30.2
7/06/2018,14:42:09,7/06/2018 2:42:9PM,2W 1 AA,LPS1515,2007205,2,W,West,1,A,Adaxial,2-West,48.4,21.6,35.6,16.6
7/06/2018,14:44:47,7/06/2018 2:44:47PM,2W 3 AB,LPS1515,2007205,2,W,West,3,A,Abaxial,2-West,643.2,21.3,48.3,32.9
7/06/2018,14:48:15,7/06/2018 2:48:15PM,2W 3 AA,LPS1515,2007205,2,W,West,3,A,Adaxial,2-West,51.2,21.9,62.6,27.2
7/06/2018,14:49:54,7/06/2018 2:49:54PM,2W 10 AB,LPS1515,2007205,2,W,West,10,A,Abaxial,2-West,451,25.9,36.1,23.7
7/06/2018,14:51:27,7/06/2018 2:51:27PM,2W 10 AA,LPS1515,2007205,2,W,West,10,A,Adaxial,2-West,43,25.7,63.7,19.1
7/06/2018,14:54:09,7/06/2018 2:54:9PM,3E 2 AB,LPS1515,2007205,3,E,East,2,A,Abaxial,3-East,239.5,22.2,50.7,33
7/06/2018,14:56:25,7/06/2018 2:56:25PM,3E 2 AA,LPS1515,2007205,3,E,East,2,A,Adaxial,3-East,62.9,25.2,44,15.7
7/06/2018,14:59:34,7/06/2018 2:59:34PM,3E 11 AB,LPS1515,2007205,3,E,East,11,A,Abaxial,3-East,448.7,25.5,34.8,27.9
7/06/2018,15:03:23,7/06/2018 3:03:23PM,3E 11 AA,LPS1515,2007205,3,E,East,11,A,Adaxial,3-East,55.7,26.7,50,24.8
7/06/2018,15:04:53,7/06/2018 3:04:53PM,3E 15 AB,LPS1515,2007205,3,E,East,15,A,Abaxial,3-East,485.2,24.1,36.3,16.7
7/06/2018,15:06:15,7/06/2018 3:06:15PM,3E 15 AA,LPS1515,2007205,3,E,East,15,A,Adaxial,3-East,77,26.5,46.6,23.8
7/06/2018,15:08:35,7/06/2018 3:08:35PM,3W 7 AB,LPS1515,2007205,3,W,West,7,A,Abaxial,3-West,696.7,23.5,42.3,17.8
7/06/2018,15:12:18,7/06/2018 3:12:18PM,3W 7 AA,LPS1515,2007205,3,W,West,7,A,Adaxial,3-West,45.1,24.8,53.1,28.3
7/06/2018,15:14:58,7/06/2018 3:14:58PM,3W 11 AB,LPS1515,2007205,3,W,West,11,A,Abaxial,3-West,540.5,22.9,51.2,34.1
7/06/2018,15:18:52,7/06/2018 3:18:52PM,3W 11 AA,LPS1515,2007205,3,W,West,11,A,Adaxial,3-West,53.7,25.9,52.8,15.1
7/06/2018,15:21:43,7/06/2018 3:21:43PM,3W 14 AB,LPS1515,2007205,3,W,West,14,A,Abaxial,3-West,688,25,60.8,15.8
7/06/2018,15:24:08,7/06/2018 3:24:8PM,3W 14 AA,LPS1515,2007205,3,W,West,14,A,Adaxial,3-West,59.5,23,49.2,29.6
7/06/2018,15:25:45,7/06/2018 3:25:45PM,4E 3 AB,LPS1515,2007205,4,E,East,3,A,Abaxial,4-East,582,26.1,48.8,16.1
7/06/2018,15:27:46,7/06/2018 3:27:46PM,4E 3 AA,LPS1515,2007205,4,E,East,3,A,Adaxial,4-East,42.6,21.8,58,19.8
7/06/2018,15:29:04,7/06/2018 3:29:4PM,4E 10 AB,LPS1515,2007205,4,E,East,10,A,Abaxial,4-East,485.2,21.3,35.7,26.8
7/06/2018,15:32:47,7/06/2018 3:32:47PM,4E 10 AA,LPS1515,2007205,4,E,East,10,A,Adaxial,4-East,53.5,24.8,58.7,25.7
7/06/2018,15:36:29,7/06/2018 3:36:29PM,4E 14 AB,LPS1515,2007205,4,E,East,14,A,Abaxial,4-East,651.2,24,34.7,29
7/06/2018,15:38:44,7/06/2018 3:38:44PM,4E 14 AA,LPS1515,2007205,4,E,East,14,A,Adaxial,4-East,40.9,21.3,53.2,27
7/06/2018,15:39:46,7/06/2018 3:39:46PM,4W 1 AB,LPS1515,2007205,4,W,West,1,A,Abaxial,4-West,457.7,24.2,41.4,33.7
7/06/2018,15:43:17,7/06/2018 3:43:17PM,4W 1 AA,LPS1515,2007205,4,W,West,1,A,Adaxial,4-West,42.8,21.4,54.3,16.6
7/06/2018,15:45:22,7/06/2018 3:45:22PM,4W 4 AB,LPS1515,2007205,4,W,West,4,A,Abaxial,4-West,657.1,23.7,48.2,32.2
7/06/2018,15:47:06,7/06/2018 3:47:6PM,4W 4 AA,LPS1515,2007205,4,W,West,4,A,Adaxial,4-West,48.9,22.4,32,32.9
7/06/2018,15:50:03,7/06/2018 3:50:3PM,4W 11 AB,LPS1515,2007205,4,W,West,11,A,Abaxial,4-West,650.4,24.9,48,30.4
7/06/2018,15:52:21,7/06/2018 3:52:21PM,4W 11 AA,LPS1515,2007205,4,W,West,11,A,Adaxial,4-West,48.4,21,48.9,29.4
7/06/2018,15:55:07,7/06/2018 3:55:7PM,5E 1 AB,LPS1515,2007205,5,E,East,1,A,Abaxial,5-East,516.9,23.6,41.3,31.4
7/06/2018,15:58:14,7/06/2018 3:58:14PM,5E 1 AA,LPS1515,2007205,5,E,East,1,A,Adaxial,5-East,48.7,22.4,46.5,27.8
7/06/2018,15:59:29,7/06/2018 3:59:29PM,5E 5 AB,LPS1515,2007205,5,E,East,5,A,Abaxial,5-East,604.6,22.2,52.4,23.9
7/06/2018,16:02:47,7/06/2018 4:02:47PM,5E 5 AA,LPS1515,2007205,5,E,East,5,A,Adaxial,5-East,41.1,24.7,53.4,23.3
7/06/2018,16:05:31,7/06/2018 4:05:31PM,5W 2 AB,LPS1515,2007205,5,W,West,2,A,Abaxial,5-West,698.8,24.3,33.3,30.1
7/06/2018,16:08:38,7/06/2018 4:08:38PM,5W 2 AA,LPS1515,2007205,5,W,West,2,A,Adaxial,5-West,56.4,23.4,34.1,22.4
7/06/2018,16:11:14,7/06/2018 4:11:14PM,5W 6 AB,LPS1515,2007205,5,W,West,6,A,Abaxial,5-West,587.4,23.1,30.3,18.1
7/06/2018,16:13:17,7/06/2018 4:13:17PM,5W 6 AA,LPS1515,2007205,5,W,West,6,A,Adaxial,5-West,44.9,22.2,51.5,28.9
7/06/2018,16:16:40,7/06/2018 4:16:40PM,5W 7 AB,LPS1515,2007205,5,W,West,7,A,Abaxial,5-West,590.8,24.2,53.8,26.1
7/06/2018,16:18:05,7/06/2018 4:18:5PM,5W 7 AA,LPS1515,2007205,5,W,West,7,A,Adaxial,5-West,56.7,26,57.2,30.8
7/06/2018,16:21:58,7/06/2018 4:21:58PM,6E 2 AB,LPS1515,2007205,6,E,East,2,A,Abaxial,6-East,551.8,24.5,49.3,17.9
7/06/2018,16:24:05,7/06/2018 4:24:5PM,6E 2 AA,LPS1515,2007205,6,E,East,2,A,Adaxial,6-East,59.2,24.2,36.5,18.5
7/06/2018,16:25:27,7/06/2018 4:25:27PM,6E 4 AB,LPS1515,2007205,6,E,East,4,A,Abaxial,6-East,474.6,26.6,62.1,17.8
7/06/2018,16:26:45,7/06/2018 4:26:45PM,6E 4 AA,LPS1515,2007205,6,E,East,4,A,Adaxial,6-East,58.2,26.7,60.4,23.1
7/06/2018,16:29:40,7/06/2018 4:29:40PM,6E 7 AB,LPS1515,2007205,6,E,East,7,A,Abaxial,6-East,641.5,24.3,40.9,34.6
7/06/2018,16:31:17,7/06/2018 4:31:17PM,6E 7 AA,LPS1515,2007205,6,E,East,7,A,Adaxial,6-East,43.7,24.5,51.1,18.3
7/06/2018,16:32:26,7/06/2018 4:32:26PM,6W 1 AB,LPS1515,2007205,6,W,West,1,A,Abaxial,6-West,471.7,25.5,48.1,27
7/06/2018,16:35:00,7/06/2018 4:35:0PM,6W 1 AA,LPS1515,2007205,6,W,West,1,A,Adaxial,6-West,55.9,21.1,51.9,27.6
7/06/2018,16:36:59,7/06/2018 4:36:59PM,6W 13 AB,LPS1515,2007205,6,W,West,13,A,Abaxial,6-West,651.6,23.3,30.7,26.9
7/06/2018,16:40:47,7/06/2018 4:40:47PM,6W 13 AA,LPS1515,2007205,6,W,West,13,A,Adaxial,6-West,47.1,23.9,55.1,22.4
7/06/2018,16:43:10,7/06/2018 4:43:10PM,6W 16 AB,LPS1515,2007205,6,W,West,16,A,Abaxial,6-West,665.5,24.2,32.3,32.7
7/06/2018,16:44:28,7/06/2018 4:44:28PM,6W 16 AA,LPS1515,2007205,6,W,West,16,A,Adaxial,6-West,44.8,25,53.2,29
9/08/2018,13:00:46,9/08/2018 1:00:46PM,2E 1 AB,LPS1515,2105205,2,E,East,1,A,Abaxial,2-East,541,23.7,47.4,22.5
9/08/2018,13:03:01,9/08/2018 1:03:1PM,2E 1 AA,LPS1515,2105205,2,E,East,1,A,Adaxial,2-East,57.4,25.4,50.3,21.4
9/08/2018,13:06:52,9/08/2018 1:06:52PM,2E 4 AB,LPS1515,2105205,2,E,East,4,A,Abaxial,2-East,421.4,27.2,52.3,9.3
9/08/2018,13:10:21,9/08/2018 1:10:21PM,2E 4 AA,LPS1515,2105205,2,E,East,4,A,Adaxial,2-East,57,28,41.3,10.8
9/08/2018,13:12:22,9/08/2018 1:12:22PM,2E 11 AB,LPS1515,2105205,2,E,East,11,A,Abaxial,2-East,331.7,27.1,51.8,25.9
9/08/2018,13:15:40,9/08/2018 1:15:40PM,2E 11 AA,LPS1515,2105205,2,E,East,11,A,Adaxial,2-East,54.1,24,22.7,27.8
9/08/2018,13:18:02,9/08/2018 1:18:2PM,2W 1 AB,LPS1515,2105205,2,W,West,1,A,Abaxial,2-West,220.4,28.9,26.6,7.2
9/08/2018,13:21:42,9/08/2018 1:21:42PM,2W 1 AA,LPS1515,2105205,2,W,West,1,A,Adaxial,2-West,45.2,25.4,45.7,12.2
9/08/2018,13:25:27,9/08/2018 1:25:27PM,2W 3 AB,LPS1515,2105205,2,W,West,3,A,Abaxial,2-West,323.8,26.5,16.9,7.9
9/08/2018,13:28:11,9/08/2018 1:28:11PM,2W 3 AA,LPS1515,2105205,2,W,West,3,A,Adaxial,2-West,51.8,28.3,51.8,12.8
9/08/2018,13:31:08,9/08/2018 1:31:8PM,2W 10 AB,LPS1515,2105205,2,W,West,10,A,Abaxial,2-West,78.8,27.3,36.2,18.4
9/08/2018,13:33:31,9/08/2018 1:33:31PM,2W 10 AA,LPS1515,2105205,2,W,West,10,A,Adaxial,2-West,57.1,27.8,38.9,23.3
9/08/2018,13:35:39,9/08/2018 1:35:39PM,3E 2 AB,LPS1515,2105205,3,E,East,2,A,Abaxial,3-East,437.2,24.5,58.8,14.2
9/08/2018,13:37:45,9/08/2018 1:37:45PM,3E 2 AA,LPS1515,2105205,3,E,East,2,A,Adaxial,3-East,60.4,27.1,52,30.1
9/08/2018,13:40:18,9/08/2018 1:40:18PM,3E 11 AB,LPS1515,2105205,3,E,East,11,A,Abaxial,3-East,300.4,28.6,51.3,25.7
9/08/2018,13:42:57,9/08/2018 1:42:57PM,3E 11 AA,LPS1515,2105205,3,E,East,11,A,Adaxial,3-East,56.7,28.3,29.2,25.3
9/08/2018,13:46:40,9/08/2018 1:46:40PM,3E 15 AB,LPS1515,2105205,3,E,East,15,A,Abaxial,3-East,419.2,23.7,19.1,14.2
9/08/2018,13:49:49,9/08/2018 1:49:49PM,3E 15 AA,LPS1515,2105205,3,E,East,15,A,Adaxial,3-East,60.2,23.8,46.5,16.8
9/08/2018,13:53:10,9/08/2018 1:53:10PM,3W 7 AB,LPS1515,2105205,3,W,West,7,A,Abaxial,3-West,350.7,26.3,27,16.1
9/08/2018,13:55:14,9/08/2018 1:55:14PM,3W 7 AA,LPS1515,2105205,3,W,West,7,A,Adaxial,3-West,58.8,28.5,48.2,23.6
9/08/2018,13:58:45,9/08/2018 1:58:45PM,3W 11 AB,LPS1515,2105205,3,W,West,11,A,Abaxial,3-West,164.2,27.2,59.6,9.9
9/08/2018,12:23:01,9/08/2018 12:23:1PM,1E 6 AB,LPS1515,2105205,1,E,East,6,A,Abaxial,1-East,273.7,23.1,46.4,28.7
9/08/2018,12:26:57,9/08/2018 12:26:57PM,1E 6 AA,LPS1515,2105205,1,E,East,6,A,Adaxial,1-East,59.1,23,44.3,19.2
9/08/2018,12:29:42,9/08/2018 12:29:42PM,1E 13 AB,LPS1515,2105205,1,E,East,13,A,Abaxial,1-East,232.6,25,33.2,12.2
9/08/2018,12:32:25,9/08/2018 12:32:25PM,1E 13 AA,LPS1515,2105205,1,E,East,13,A,Adaxial,1-East,68.1,28.4,23.3,12.1
9/08/2018,12:35:15,9/08/2018 12:35:15PM,1E 14 AB,LPS1515,2105205,1,E,East,14,A,Abaxial,1-East,513.2,25.2,57.2,11.6
9/08/2018,12:38:43,9/08/2018 12:38:43PM,1E 14 AA,LPS1515,2105205,1,E,East,14,A,Adaxial,1-East,72.9,27.5,32.1,29.3
9/08/2018,12:41:12,9/08/2018 12:41:12PM,1W 6 AB,LPS1515,2105205,1,W,West,6,A,Abaxial,1-West,500.5,26.6,56,25.1
9/08/2018,12:44:54,9/08/2018 12:44:54PM,1W 6 AA,LPS1515,2105205,1,W,West,6,A,Adaxial,1-West,43.3,25.8,60.6,7
9/08/2018,12:48:48,9/08/2018 12:48:48PM,1W 13 AB,LPS1515,2105205,1,W,West,13,A,Abaxial,1-West,103.9,25,24.3,16.7
9/08/2018,12:50:51,9/08/2018 12:50:51PM,1W 13 AA,LPS1515,2105205,1,W,West,13,A,Adaxial,1-West,55.8,25.3,45.1,29.3
9/08/2018,12:54:12,9/08/2018 12:54:12PM,1W 15 AB,LPS1515,2105205,1,W,West,15,A,Abaxial,1-West,174.6,23.6,46,14.3
9/08/2018,12:57:43,9/08/2018 12:57:43PM,1W 15 AA,LPS1515,2105205,1,W,West,15,A,Adaxial,1-West,54,28.5,16.7,29
9/08/2018,14:01:27,9/08/2018 2:01:27PM,3W 11 AA,LPS1515,2105205,3,W,West,11,A,Adaxial,3-West,53.7,24.5,37,12.5
9/08/2018,14:04:29,9/08/2018 2:04:29PM,3W 14 AB,LPS1515,2105205,3,W,West,14,A,Abaxial,3-West,129.5,28.9,49.6,25.4
9/08/2018,14:07:30,9/08/2018 2:07:30PM,3W 14 AA,LPS1515,2105205,3,W,West,14,A,Adaxial,3-West,44,24.4,57.7,29.3
9/08/2018,14:09:32,9/08/2018 2:09:32PM,4E 3 AB,LPS1515,2105205,4,E,East,3,A,Abaxial,4-East,32.1,23.9,30.8,17.7
9/08/2018,14:13:16,9/08/2018 2:13:16PM,4E 3 AA,LPS1515,2105205,4,E,East,3,A,Adaxial,4-East,54.4,28.5,43.6,25.1
9/08/2018,14:16:48,9/08/2018 2:16:48PM,4E 10 AB,LPS1515,2105205,4,E,East,10,A,Abaxial,4-East,249.1,27.1,50.7,22.4
9/08/2018,14:20:18,9/08/2018 2:20:18PM,4E 10 AA,LPS1515,2105205,4,E,East,10,A,Adaxial,4-East,41,23.7,34.7,26.8
9/08/2018,14:23:19,9/08/2018 2:23:19PM,4E 14 AB,LPS1515,2105205,4,E,East,14,A,Abaxial,4-East,306.4,26.5,40.1,26.5
9/08/2018,14:26:21,9/08/2018 2:26:21PM,4E 14 AA,LPS1515,2105205,4,E,East,14,A,Adaxial,4-East,48.8,25.2,32.8,16.2
9/08/2018,14:30:12,9/08/2018 2:30:12PM,4W 1 AB,LPS1515,2105205,4,W,West,1,A,Abaxial,4-West,107,25.7,36.7,25.2
9/08/2018,14:33:58,9/08/2018 2:33:58PM,4W 1 AA,LPS1515,2105205,4,W,West,1,A,Adaxial,4-West,58.7,28.3,20.3,25.4
9/08/2018,14:36:30,9/08/2018 2:36:30PM,4W 4 AB,LPS1515,2105205,4,W,West,4,A,Abaxial,4-West,311.3,24.8,26.4,29.7
9/08/2018,14:39:22,9/08/2018 2:39:22PM,4W 4 AA,LPS1515,2105205,4,W,West,4,A,Adaxial,4-West,48.1,24,33.6,11.2
9/08/2018,14:42:31,9/08/2018 2:42:31PM,4W 11 AB,LPS1515,2105205,4,W,West,11,A,Abaxial,4-West,214.2,23.3,53.7,9.7
9/08/2018,14:45:19,9/08/2018 2:45:19PM,4W 11 AA,LPS1515,2105205,4,W,West,11,A,Adaxial,4-West,50.2,26.3,18.8,24.6
9/08/2018,14:47:59,9/08/2018 2:47:59PM,5E 1 AB,LPS1515,2105205,5,E,East,1,A,Abaxial,5-East,236.6,24.3,44.8,18.4
9/08/2018,14:51:01,9/08/2018 2:51:1PM,5E 1 AA,LPS1515,2105205,5,E,East,1,A,Adaxial,5-East,57.7,27.2,20.1,29.6
9/08/2018,14:53:31,9/08/2018 2:53:31PM,5E 5 AB,LPS1515,2105205,5,E,East,5,A,Abaxial,5-East,277.2,27.8,30.3,9
9/08/2018,14:56:21,9/08/2018 2:56:21PM,5E 5 AA,LPS1515,2105205,5,E,East,5,A,Adaxial,5-East,47.4,27.4,30.1,21.7
9/08/2018,14:59:45,9/08/2018 2:59:45PM,5W 2 AB,LPS1515,2105205,5,W,West,2,A,Abaxial,5-West,125.6,24.8,28.2,11.7
9/08/2018,15:03:12,9/08/2018 3:03:12PM,5W 2 AA,LPS1515,2105205,5,W,West,2,A,Adaxial,5-West,55.4,24.5,53.8,25.9
9/08/2018,15:06:24,9/08/2018 3:06:24PM,5W 6 AB,LPS1515,2105205,5,W,West,6,A,Abaxial,5-West,238.7,23.3,18.5,20.8
9/08/2018,15:10:14,9/08/2018 3:10:14PM,5W 6 AA,LPS1515,2105205,5,W,West,6,A,Adaxial,5-West,51.1,27.2,43.7,19.2
9/08/2018,15:13:07,9/08/2018 3:13:7PM,5W 7 AB,LPS1515,2105205,5,W,West,7,A,Abaxial,5-West,208.4,27.2,45.7,16.4
9/08/2018,15:16:54,9/08/2018 3:16:54PM,5W 7 AA,LPS1515,2105205,5,W,West,7,A,Adaxial,5-West,56.4,28.7,58.5,13.7
9/08/2018,15:20:35,9/08/2018 3:20:35PM,6E 2 AB,LPS1515,2105205,6,E,East,2,A,Abaxial,6-East,279.6,25.2,17.3,29.3
9/08/2018,15:24:16,9/08/2018 3:24:16PM,6E 2 AA,LPS1515,2105205,6,E,East,2,A,Adaxial,6-East,58.2,24.7,53.8,16
9/08/2018,15:26:23,9/08/2018 3:26:23PM,6E 4 AB,LPS1515,2105205,6,E,East,4,A,Abaxial,6-East,87.6,24.2,57,29.1
9/08/2018,15:28:44,9/08/2018 3:28:44PM,6E 4 AA,LPS1515,2105205,6,E,East,4,A,Adaxial,6-East,53.9,24.5,45.1,14.3
9/08/2018,15:31:52,9/08/2018 3:31:52PM,6E 7 AB,LPS1515,2105205,6,E,East,7,A,Abaxial,6-East,207.1,24.9,16.1,25.4
9/08/2018,15:34:36,9/08/2018 3:34:36PM,6E 7 AA,LPS1515,2105205,6,E,East,7,A,Adaxial,6-East,47.5,24.3,60.5,9.8
9/08/2018,15:37:43,9/08/2018 3:37:43PM,6W 1 AB,LPS1515,2105205,6,W,West,1,A,Abaxial,6-West,294.4,28.5,31.8,10.3
9/08/2018,15:40:21,9/08/2018 3:40:21PM,6W 1 AA,LPS1515,2105205,6,W,West,1,A,Adaxial,6-West,44.6,23.2,22.3,25.2
9/08/2018,15:43:16,9/08/2018 3:43:16PM,6W 13 AB,LPS1515,2105205,6,W,West,13,A,Abaxial,6-West,205.1,25.9,45.2,27.7
9/08/2018,15:45:45,9/08/2018 3:45:45PM,6W 13 AA,LPS1515,2105205,6,W,West,13,A,Adaxial,6-West,52.4,26.1,47.7,25.4
9/08/2018,15:48:34,9/08/2018 3:48:34PM,6W 16 AB,LPS1515,2105205,6,W,West,16,A,Abaxial,6-West,90.6,24.8,56.6,19.9
9/08/2018,15:51:18,9/08/2018 3:51:18PM,6W 16 AA,LPS1515,2105205,6,W,West,16,A,Adaxial,6-West,56.7,26.8,50.7,15.9
26/09/2018,13:48:20,26/09/2018 13:48,1W 6 A,LPS1515,2206206,1,W,West,6,A,Adaxial,1-West,50.1,21.5,34,17.5
26/09/2018,13:50:27,26/09/2018 13:50,1W 6 AB,LPS1515,2206206,1,W,West,6,A,Abaxial,1-West,106.7,20.8,45.2,22.6
26/09/2018,13:52:26,26/09/2018 13:52,1W 13 AB,LPS1515,2206206,1,W,West,13,A,Abaxial,1-West,45.9,20.3,32.7,17
26/09/2018,13:54:34,26/09/2018 13:54,1W 15 AB,LPS1515,2206206,1,W,West,15,A,Abaxial,1-West,139.5,20.6,49.1,24.6
26/09/2018,13:56:56,26/09/2018 13:56,2E 1 AB,LPS1515,2206206,2,E,East,1,A,Abaxial,2-East,543.9,20.6,63.8,32.2
26/09/2018,13:59:04,26/09/2018 13:59,2E 4 AB,LPS1515,2206206,2,E,East,4,A,Abaxial,2-East,344.3,20.6,60.1,30.6
26/09/2018,14:01:11,26/09/2018 14:01,2E 10 AB,LPS1515,2206206,2,E,East,10,A,Abaxial,2-East,407.9,20.4,61.4,30.9
26/09/2018,14:03:43,26/09/2018 14:03,3E 2 AB,LPS1515,2206206,3,E,East,2,A,Abaxial,3-East,224.1,20.2,55,27.3
26/09/2018,14:06:17,26/09/2018 14:06,3E 11 AB,LPS1515,2206206,3,E,East,11,A,Abaxial,3-East,477.8,20.6,64.3,34.4
26/09/2018,14:08:33,26/09/2018 14:08,3E 15 AB,LPS1515,2206206,3,E,East,15,A,Abaxial,3-East,285.5,20.9,57.9,29.2
26/09/2018,14:10:51,26/09/2018 14:10,3W 7 AB,LPS1515,2206206,3,W,West,7,A,Abaxial,3-West,270.4,20.9,57.4,29
